loeffler's syndrome,"['a01.002.004.008', 'a22.001.001.011']"
anaesthetic complication neurological,0
agitation postoperative,0
confusion postoperative,"['a17.002.003.004', 'a19.013.001.004', 'a12.002.004.001']"
abdominal distension gaseous,0
heaviness in limbs,0
nerve conduction studies abnormal,['a13.007.003.002']
monoclonal gammopathy,0
tongue irritation,0
thyrotropin low,0
blood thyroid stimulating hormone decreased,['a13.010.003.011']
thyroxine free decreased,['a13.010.006.009']
otorrhoea,['a04.003.001.012']
gallbladder polyp,"['a16.006.002.002', 'a09.003.002.003']"
growth hormone overproduction,0
blood growth hormone increased,['a13.010.003.010']
increased activity,0
tired and heavy,0
penile infection,"['a21.009.003.003', 'a11.001.019.002']"
erythrasma,0
community acquired pneumonia,0
swollen arm,0
pseudomonas infection,['a11.002.012.001']
pseudomonal sepsis,['a11.002.012.003']
infusion site infection,0
genital pain male,0
teething pain,0
teething,['a07.009.005.005']
injection site paraesthesia,0
scrotal pain,['a21.012.002.004']
carcinoma in situ,['a16.016.001.006']
oesophageal neoplasm,"['a16.013.008.001', 'a07.021.004.004']"
lung abscess,"['a11.001.009.006', 'a22.007.001.006']"
bronchostenosis,0
bronchial ulceration,0
bronchial mucus plug,0
bronchial secretion retention,['a22.003.002.008']
oesophageal oedema,['a07.011.002.002']
febrile convulsion,"['a17.012.003.004', 'a08.005.002.009']"
uterovaginal prolapse,['a21.007.005.001']
hypertrophic scar,['a23.001.003.003']
exencephaly,0
procedural site reaction,0
application site discharge,"['a23.003.003.049', 'a12.007.001.039', 'a08.002.001.039']"
application site scab,"['a23.003.003.050', 'a12.007.001.042', 'a08.002.001.042']"
application site skin breakdown,0
hepatic lymphoma,0
application site scar,"['a23.003.011.010', 'a08.002.001.033', 'a12.007.001.033']"
tinea cruris,"['a23.009.002.003', 'a11.003.008.001']"
application site cellulitis,0
scar,"['a12.001.006.008', 'a23.003.011.008']"
serum ferritin decreased,['a13.011.001.031']
community acquired infection,0
inferior myocardial infarction,0
dizzy spells,0
skin swelling,['a23.003.003.039']
perceptual distortions,0
psychosexual disorder,['a19.008.002.001']
tinea infection,"['a11.003.008.002', 'a23.009.002.004']"
infarction mesenteric,0
swelling of legs,0
raised serum uric acid,0
prothrombin time ratio,['a13.001.002.032']
osteochondrosis,['a15.007.003.002']
diastolic hypertension,['a24.008.002.006']
prothrombin time abnormal,['a13.001.002.017']
staring,['a19.001.001.003']
eyelid bleeding,0
nasal sinus drainage,0
sinus operation,['a25.005.005.001']
corneal scar,"['a06.006.003.015', 'a12.001.004.015']"
corneal epithelium disorder,['a06.008.001.001']
scleromalacia,0
stomatitis necrotising,['a07.005.006.006']
vascular rupture,"['a24.003.002.023', 'a12.001.011.006']"
monomorphic ventricular tachycardia,0
atopic rhinitis,0
factor xi deficiency,0
salivary gland disorder,['a07.006.002.001']
wasting generalized,0
papillomatosis,0
congenital generalised lipodystrophy,0
acquired lipoatrophic diabetes,0
psychic disturbance,0
feces bloodstained,0
other bacterial diseases,0
coccydynia,['a15.002.001.004']
joint contracture,['a15.001.008.001']
jaw disorder,['a15.002.004.009']
kyphosis,['a15.010.004.002']
tuberculin test positive,['a13.008.005.001']
schizoaffective disorder,['a19.003.002.002']
self mutilation,0
somatoform disorder,['a19.017.001.007']
body tinea,"['a23.009.002.005', 'a11.003.008.003']"
tooth fracture,"['a07.009.005.008', 'a12.001.009.010']"
mendelson's syndrome,0
urosepsis,"['a20.008.002.002', 'a11.001.011.005']"
urethral discharge,0
clavicle fracture,"['a15.008.003.010', 'a12.004.001.010']"
suspiciousness,['a19.005.001.013']
bradypsychic response,0
rash scaly,0
dizziness exertional,"['a17.002.005.034', 'a24.006.002.018', 'a02.001.002.013']"
tremor limb,0
glycosylated haemoglobin increased,['a13.002.002.005']
tonsillar hypertrophy,['a22.004.005.006']
early menarche,0
akinaesthesia,0
electrocardiogram t wave amplitude decreased,['a13.014.005.006']
pharyngeal erythema,['a22.004.005.010']
periorbital haematoma,"['a24.007.005.008', 'a23.003.011.001', 'a12.001.004.013', 'a06.007.002.004']"
heaviness of head,0
blood prolactin decreased,0
blood creatine phosphokinase abnormal,['a13.004.001.002']
blood creatine phosphokinase mb increased,['a13.004.001.006']
blood triglycerides decreased,['a13.012.003.003']
temperature regulation disorder,['a08.005.001.004']
eyelid function disorder,['a06.005.001.003']
mastication disorder,"['a15.003.001.009', 'a17.005.003.006', 'a07.001.006.016']"
diet refusal,0
serum prolactin decreased,0
urine ketone body present,0
decreased immune responsiveness,0
tightness in jaw,0
injury asphyxiation,0
markedly reduced dietary intake,0
hypophagia,"['a14.003.001.006', 'a19.009.001.004', 'a07.001.006.010']"
bacteria urine identified,0
bacterial test positive,0
gaze palsy,0
head lag abnormal,0
ecg signs of myocardial ischaemia,['a13.014.005.033']
scratch,0
unresponsive to verbal stimuli,0
blood cholesterol decreased,['a13.012.001.001']
waist circumference increased,0
postoperative hypertension,0
electrolyte disturbance,0
accident,['a12.001.008.001']
pharyngo-oral irritation,0
secondary hypertension,0
pressure of speech,['a19.019.003.006']
oesophageal stenosis acquired,0
fasting blood glucose increased,0
genital hypoaesthesia,0
labile hypertension,0
mesothelioma,0
radiation oesophagitis,0
extremity necrosis,['a24.004.003.012']
ocular surface disease,['a06.008.003.016']
other scleritis,0
atypical femur fracture,0
eosinophil count abnormal,['a13.001.006.019']
orofacial oedema,0
corneal calcification,0
hepatitis b e antigen positive,0
syphilis,['a11.002.013.002']
secondary syphilis,['a11.002.013.001']
burning mouth syndrome,"['a07.005.005.013', 'a17.002.006.016']"
intertrigo,['a23.003.004.028']
ulcer foot,0
calcaneal spur,0
chest mass nos,0
toxic dilatation of intestine,['a07.008.003.009']
radiation recall syndrome,0
ear feels clogged,0
loss of confidence,0
pre-menstrual tension syndrome,0
food intolerance,['a14.002.001.005']
oesophageal obstruction,['a07.013.002.002']
genital herpes,"['a11.005.002.012', 'a21.010.003.008']"
hip dislocation,0
hydatidiform mole,0
pilonidal cyst,"['a11.001.012.012', 'a23.009.001.012']"
torsion of ovary,0
pregnancy disorder,0
trisomy 18,"['a02.008.001.003', 'a17.003.004.003', 'a19.021.003.003', 'a03.012.001.002']"
upper limb fracture,"['a15.008.003.018', 'a12.004.001.018']"
hyperemesis,0
pelvic pain female,"['a20.002.003.008', 'a21.010.001.004', 'a07.001.006.014']"
red blood cells semen positive,0
gynecological-related pain,0
meningocele,"['a17.002.010.006', 'a03.010.002.002']"
bacterial prostatitis,"['a11.002.001.021', 'a21.009.001.003']"
cytomegalovirus syndrome,['a11.005.001.005']
central nervous system infection,"['a11.001.003.004', 'a17.006.009.001']"
leukostasis,0
periorbital swelling,0
tumour cell mobilisation,0
blood testosterone free increased,['a13.010.005.013']
microembolism,['a24.001.001.025']
systolic murmur,0
midsystolic click,0
injection site hypertrophy,"['a12.007.003.026', 'a08.002.003.026']"
atypical pneumonia,0
calciphylaxis,['a14.004.001.012']
left ventricular hypertrophy,['a02.004.002.014']
dilatation ventricular,['a02.004.002.026']
incomplete bladder emptying,0
uterine atony,['a21.007.003.001']
uterine hypotonus,"['a18.007.002.006', 'a21.007.003.005']"
neoplasm malignant aggravated,0
malignant neoplasm progression,['a16.016.001.005']
bone mass decreased,0
foreign body in eye,"['a12.001.004.012', 'a06.011.001.005']"
pterygium,0
subconjunctival cyst,0
deposit eye,['a06.009.004.005']
meibomianitis,['a06.004.004.008']
blood chloride increased,['a13.011.001.005']
scleral pigmentation,['a06.009.006.003']
optic nerve cupping,0
cardio-respiratory distress,0
alcohol craving,0
hypoglycaemia neonatal,"['a05.006.003.006', 'a18.004.006.003', 'a14.006.003.006']"
fever neonatal,"['a18.004.001.009', 'a08.005.002.007']"
vomiting neonatal,"['a07.001.007.008', 'a18.004.011.001']"
bradycardia foetal,"['a18.003.002.006', 'a02.003.002.018']"
sepsis neonatal,0
blood urea decreased,['a13.013.001.017']
neonatal infection,"['a18.004.012.001', 'a11.001.008.032']"
neonatal tachypnoea,"['a18.004.009.003', 'a22.011.001.003']"
respiratory disorder neonatal,"['a22.011.001.002', 'a18.004.009.002']"
postinfarction,0
polydipsia psychogenic,"['a19.017.001.006', 'a14.005.002.002']"
serum potassium abnormal,0
serum sodium abnormal,0
blood sodium abnormal,['a13.011.001.025']
graft versus host reaction,0
paracoccidioides infection,0
microcytic,0
microcytosis,['a01.007.002.005']
electrocardiogram qt corrected interval,0
electrocardiogram qt interval,0
granuloma annulare,0
constipation chronic,0
choluria,['a20.002.001.021']
nasal passage irritation,0
acute chest pain,0
chest x-ray normal,0
skin thickening,0
infectious pneumonitis,0
moniliasis genital female,0
thrombocytopenia toxic,0
anion gap increased,0
keratoacanthoma,"['a16.003.002.007', 'a23.008.002.007']"
cholangiocarcinoma,0
brain herniation,"['a12.001.010.001', 'a17.011.001.002']"
cerebritis,0
obnubilation,0
cytokine release syndrome,['a10.002.001.010']
vascular occlusion,['a24.004.002.015']
keratic precipitates,0
subcutaneous haematoma,"['a24.007.001.033', 'a12.001.006.005', 'a23.006.007.003']"
bronchial disorder,0
chronic fatigue syndrome,0
ophthalmic herpes zoster,0
meningoencephalitis herpetic,"['a17.006.006.001', 'a11.005.002.010']"
plasma cell leukaemia,0
listeriosis,['a11.002.011.001']
mastoiditis,"['a11.001.005.008', 'a04.005.005.001']"
radiculitis,0
vulval ulceration,0
hyperviscosity syndrome,0
hepatic haemorrhage,"['a12.001.002.007', 'a24.007.001.027', 'a09.001.006.008']"
epididymal tenderness,0
cardiac amyloidosis,"['a10.002.005.002', 'a02.004.002.010']"
cytomegalovirus hepatitis,0
mantle cell lymphoma,"['a01.015.005.001', 'a16.028.005.001']"
large intestinal obstruction,['a07.013.003.003']
blood gases abnormal,['a13.002.001.007']
bilateral hydronephrosis,0
fibrillation atrial aggravated,0
eyelid infection,"['a06.004.004.013', 'a11.001.006.006', 'a23.009.004.005']"
jessner's lymphocytic infiltration,0
breast disorder female,['a21.005.004.007']
vestibular neuronitis,0
dacryoadenitis acquired,0
peripheral neuropathy aggravated,0
blood test abnormal,['a13.018.001.003']
budd-chiari syndrome,"['a24.001.003.001', 'a09.001.006.001']"
hepatic vein occlusion,0
anal sphincter atony,"['a17.005.002.009', 'a07.003.001.003']"
catheter related complication,0
erythrosis,0
troponin i increased,['a13.004.001.005']
lymphocytic infiltration,0
brain stem syndrome,0
uric acid abnormal,0
blood uric acid abnormal,0
oropharyngeal blistering,"['a07.005.005.006', 'a22.002.005.025']"
platelet aggregation increased,0
deafness bilateral,['a04.002.001.007']
pneumonia fungal,"['a22.007.008.002', 'a11.003.005.008']"
colorectal cancer metastatic,"['a07.021.001.005', 'a16.013.001.005']"
acute disseminated encephalomyelitis,0
hemophagocytic lymphohistiocytosis,0
histiocytosis haematophagic,0
herpes simplex encephalitis,0
sudden deafness,0
ejaculation inhibited,0
insulin c-peptide increased,0
oromandibular dystonia,['a17.001.003.006']
liver nodule,0
pneumonia mycoplasmal,"['a11.010.001.003', 'a22.007.001.009']"
respiratory syncytial virus infection,"['a22.007.002.002', 'a11.005.013.001']"
parainfluenzae virus infection,"['a11.005.011.001', 'a22.007.007.003']"
gastroenteritis adenovirus,"['a11.005.009.001', 'a07.019.003.004']"
fungal sepsis,['a11.003.005.015']
escherichia sepsis,['a11.002.010.002']
enterococcal bacteraemia,['a11.002.008.001']
escherichia bacteraemia,['a11.002.010.001']
clostridium colitis,"['a07.019.001.011', 'a11.002.002.005']"
carotid artery stenosis,"['a17.008.002.001', 'a24.004.006.001']"
hypertensive encephalopathy,"['a24.008.005.001', 'a17.013.002.002']"
malignant ovarian cyst,"['a16.012.004.002', 'a21.011.001.001']"
carcinoma stomach,0
gastric cancer,"['a07.021.002.001', 'a16.013.003.001']"
hemangioma acquired,"['a24.003.006.001', 'a16.002.001.001']"
n-acetylglutamate synthase deficiency,0
intestinal stenosis,['a07.013.001.003']
hydroureter,['a20.006.001.001']
transverse sinus thrombosis,0
choroidal nevus,0
eye naevus,"['a16.034.002.001', 'a06.012.002.001']"
sunken eyes,0
lid sulcus deepened,0
growth of eyelashes,['a06.006.004.007']
anterior chamber pigmentation,0
eyelash discolouration,['a06.006.004.009']
eyelash thickening,['a06.006.004.005']
pigment dispersion syndrome,0
dark circles under eyes,0
heparin-induced thrombocytopenia,"['a01.008.001.004', 'a10.002.001.007', 'a24.001.001.020']"
surgical site reaction,0
catheter thrombosis,0
thrombosis in device,"['a24.001.001.018', 'a08.008.002.006']"
pain in fingers,0
knee sprain,0
lacunar infarction,"['a17.008.001.016', 'a24.004.006.009']"
lumbar radiculopathy,['a17.010.003.003']
bicarbonate decreased serum,0
serum phosphate increased,['a13.011.001.027']
direct bilirubin increased,0
ph urine increased,0
infusion site erythema,"['a12.007.005.009', 'a23.003.006.016', 'a08.002.005.008']"
immunosuppressant drug level increased,0
infusion site induration,"['a12.007.005.010', 'a08.002.005.009']"
infusion site pruritus,"['a12.007.005.005', 'a08.002.005.004', 'a23.003.012.006']"
infusion site irritation,"['a12.007.005.011', 'a08.002.005.010']"
infusion site urticaria,0
feeling sick,0
uterine fibroids aggravated,0
idiopathic torsion dystonia,0
temporal disorientation,0
bronchiectasis,['a22.003.002.005']
carotid artery thrombosis,"['a17.008.001.025', 'a24.001.004.007']"
cervix neoplasm,"['a16.012.006.003', 'a21.006.002.003']"
splenic rupture,"['a12.001.002.004', 'a01.009.002.006']"
congenital musculoskeletal anomaly,"['a03.011.006.002', 'a15.011.006.002']"
nasal septum disorder,['a22.004.003.015']
electrocardiogram qt shortened,['a13.014.005.030']
disorder calcium (nos),0
calcium metabolism disorder,['a14.004.001.002']
thyroid carcinoma,0
thyroid cancer,"['a16.024.003.001', 'a05.002.005.001']"
chronic leukaemia,"['a01.010.010.001', 'a16.001.010.001']"
arthritis bacterial,"['a11.002.001.004', 'a15.001.005.001']"
enophthalmos,0
trichorrhexis,['a23.002.006.007']
blepharal pigmentation,0
conjunctival bleb,['a06.006.002.003']
eyelash darkening,0
eyelash hyperpigmentation,0
pica,"['a19.009.001.009', 'a14.003.002.014']"
other forms of epilepsy,0
bilirubin value increased,0
urticaria physical,0
mechanical urticaria,"['a10.001.006.004', 'a23.004.002.004']"
gastroenteritis salmonella,"['a11.002.019.003', 'a07.019.003.009']"
neoplasm progression,['a16.016.002.005']
gonadotropins nos low,0
blood gonadotrophin decreased,['a13.010.003.001']
abdominal pain aggravated,0
nausea aggravated,0
neutropenia aggravated,0
glucocorticoids decreased,['a13.010.009.001']
drug level changed,['a13.017.001.006']
infection pseudomonas aeruginosa,0
dermatitis flare-up,0
vomiting aggravated,0
hepatitis aggravated,0
hypercholesterolemia aggravated,0
diverticulitis aggravated,0
blood neutrophil count decreased,0
rash mouth,0
severe acute respiratory syndrome,0
aortic valve sclerosis,['a02.007.003.003']
renal insufficiency aggravated,0
thromboembolic stroke,0
embolic stroke,"['a24.001.004.010', 'a17.008.001.032']"
anal candidiasis,0
dermatophytosis,"['a11.003.008.005', 'a23.009.002.011']"
staphylococcal scalded skin syndrome,0
acholia,['a09.001.001.010']
deficiency of bile secretion,0
intestinal hypomotility,0
epidermal growth factor receptor decreased,0
panniculitis,"['a10.001.003.024', 'a23.007.002.002']"
homozygous familial hypercholesterolaemia,0
type iia hyperlipidaemia,0
heterozygous familial hypercholesterolemia,0
clostridial infection,['a11.002.002.003']
pelvic abscess,"['a11.001.008.025', 'a21.010.003.006']"
scleral disorder,['a06.009.006.002']
pain in elbow,0
abdominal abscess,"['a11.001.007.006', 'a07.019.002.002']"
seroma,"['a08.003.005.005', 'a12.002.005.020']"
viral pharyngitis,"['a11.005.004.006', 'a22.007.002.003']"
pelvic peritonitis,0
fungal rash,0
anastomotic leak,['a12.002.005.013']
incision site haemorrhage,"['a24.007.001.022', 'a12.002.005.014']"
infusion site oedema,"['a12.007.005.013', 'a08.002.005.012']"
infusion site warmth,"['a12.007.005.012', 'a08.002.005.011']"
intestinal stoma complication,0
gastrointestinal stoma complication,"['a07.011.001.009', 'a12.002.016.001']"
epithelial cells urine,0
urinary sediment present,['a13.013.002.005']
